id,title,Ingredients,Directions,numberofsteps,recipe_id
131231,Crispy Baked Spud Halves for Two,"
* 1 large baking [[potato]]
* 1 tbsp [[lemon juice]]
* 1 tbsp melted [[margarine]]
* 2 tbsp grated [[Parmesan cheese]]
* å_ tbsp crumbled [[basil]] or [[thyme]]
* a little [[pepper]]
","== Directions ==
# Scrub and dry a large baking [[potato]].
# Cut in half lengthwise.
# Brush cut surfaces with a mixture [[lemon juice]] and melted [[margarine]], then dip in a mixture grated [[parmesan cheese]], crumbled [[basil]] or [[thyme]] and a little [[pepper]].
# Bake cut sides down on a greased heavy baking sheet in a 375å¡F oven for 30 to 35 minutes until tender and browned, crispy and flavorful.
",4,1193
131319,Oriental Broccoli,"
* 1 cup [[water]]
* å_ pound [[broccoli]] spears
* ‰ÉÝ teaspoon [[black pepper]]
* å_ teaspoon [[sesame oil]]
* 1 teaspoon toasted &lt;ref&gt;To toast seeds, heat them in a non-stick skillet over medium-low heat, shaking occasionally, until they are evenly golden, about 5 minutes.&lt;/ref&gt; [[sesame seed]]s
* 1 teaspoon [[oregano]] leaves
","== Directions ==
# Pour [[water]] into cooker.
# Place [[broccoli]] on rack or trivet in cooker.
# Lock lid and bring to full pressure.
# Immediately remove from heat.
# Quick-release the pressure.
# Remove [[broccoli]] to serving dish.
# Sprinkle with [[oil]], [[sesame seed]]s, and [[oregano]].
== Notes ==
&lt;references/&gt;
__NOTOC__
",7,1194
131330,Best Banana Bread,"
* å_ cup [[butter]]
* 1å_ cups [[flour]], all-purpose
* 1 cup [[granulated sugar|sugar]]
* 1 teaspoon [[baking soda]]
* 2 [[egg]]s, beaten
* å_ teaspoon [[salt]]
* 4 [[bananas]], finely crushed
* å_ teaspoon [[vanilla]]
","== Directions ==
# Cream together [[butter]] and [[granulated sugar|sugar]].
# Add [[egg]]s and crushed [[bananas]]. Combine well.
# Sift together [[flour]], soda and [[salt]].
# Add to creamed mixture.
# Add [[vanilla]].
# Pour into greased and floured loaf pan.
# Bake at 350å¡F for 60 minutes.
# Keeps well, refrigerated.
",8,1195
131392,BauernfrÌ_hstÌ_ck I,"
* 4 [[potato]]es; medium
* 4 [[bacon]]; strips, cubed
* 3 [[egg]]s; large
* 3 tbsp [[milk]]
* å_ tsp [[salt]]
* 1 cup [[ham]]; cooked, small cubes
* 2 [[tomato]]es; medium, peeled
* 1 tbsp [[chives]]; chopped
","== Directions ==
# Boil unpeeled [[potato]]es 30 minutes.
# Rinse under cold [[water]], peel and set aside to cool.
# Slice [[potato]]es.
# In a large fry pan cook [[bacon]] until transparent.
# Add the [[potato]] slices; cook until lightly browned.
# Meanwhile blend [[egg]]s with [[milk]] and [[salt]].
# Stir in the cubed [[ham]].
# Cut the tomatoes into thin wedges; add to the [[egg]] mixture.
# Pour the [[egg]] mixture over the [[potato]]es in the fry pan.
# Cook until the [[egg]]s are set.
# Sprinkle with chopped [[chives]] and serve at once.
# Enjoy.
{{DEFAULTSORT:Bauernfruhstuck I}}
",12,1196
131463,The Lady's Perfect Scrambled Eggs,"
* 8 [[egg]]s
* 2 heaping tablespoons [[sour cream]]
* 1 tablespoon [[water]]
* [[salt]] and freshly ground [[black pepper]]
* 2 tablespoons [[butter]]
* å_ to å_ cup grated [[cheddar]] cheese
","== Directions ==
# In a medium size bowl, beat [[egg]]s, [[sour cream]], [[water]], and [[salt]] and pepper until fluffy.
# Using a nonstick frying pan, melt [[butter]] and cook eggs over low heat, stirring occasionally.
# Stir in the [[cheese]].
# Cook until you reach desired consistency.
# Serve hot with country [[ham]] and biscuits.
",5,1197
131558,Mini Cheesecake Baskets,"
* 2 (8 oz) pkgs. [[cream cheese]]
* å_ cup [[granulated sugar|sugar]]
* å_ tsp [[vanilla]]
* 2 [[egg]]s
* [[vanilla]] wafers
","== Directions ==
# Mix above ingredients together, except [[vanilla]] wafers.
# Place 1 wafer per paper lined muffin cup.
# Pour mixture over wafers.
# Bake at 350å¡F for 20 minutes or until set.
# Refrigerate over night.
# Sprinkle [[coconut]] and [[jelly beans]] on muffins, just before serving.
# Licorice can be shaped to make basket handles.
",7,1198
131583,Mashed Potato Casserole,"
* 10 medium [[potato]]es, peeled
* [[salt]] and [[pepper]] to taste
* 1 cup [[sour cream]]
* 8 oz [[cream cheese]]
* [[onion]], chopped
* [[butter]], melted
* [[paprika]]
","== Directions ==
# In a large soup pot boil the [[potato]]es.
# Drain, season and mash the [[potato]]es.
# Add the [[sour cream]], cream [[cheese]] and [[onion]] and mix thoroughly.
# Place in a 2 quart casserole dish and allow to cool.
# Cover and refrigerate for 24 hours.
# Top with melted [[butter]] and sprinkle with paprika.
# Bake in a 350å¡F oven for 30 minutes.
# Enjoy.
",8,1199
131597,Broccoli Salad with Bacon,"
* 1 cup [[mayonnaise]]
* å_ cup [[granulated sugar|sugar]]
* å_ cup [[vinegar]]
* 2å_ lbs [[broccoli]] (or 2 big bunches)
* 1 cup shredded sharp [[cheddar]] cheese
* å_ lb [[bacon]], crisp fried and crumbled
","== Directions ==
# Whisk together [[mayonnaise]], [[granulated sugar|sugar]] and [[vinegar]] and set aside.
# Cut [[broccoli]] into florets and combine in large bowl with [[cheese]] and [[bacon]].
# Toss with [[mayonnaise]] dressing.
# Cover and chill overnight before serving.
",4,1200
132012,Banana Pound Cake,"
* 1 package (18å_ ounces) yellow cake
* 4 [[egg]]s (room temperature)
* ‰ÉÒ cup [[oil]]
* å_ cup [[water]]
* 1‰ÉÒ cups mashed [[bananas]] (about 4 medium)
* 1 package (3å_ ounces) instant [[vanilla]] pudding
* å_ teaspoon [[cinnamon]]
* å_ teaspoon [[nutmeg]]
* 1 teaspoon [[vanilla]]
","== Directions ==
# Combine all ingredients in large mixer bowl.
# Mix until blended, then beat at medium speed for 4 minutes.
# Turn batter into greased and lightly floured 10 inch tube pan.
# Bake in 350 degree oven for 1 hour or until done.
# If desired, dust with [[powdered sugar|confectioner's sugar]] before serving.
",5,1201
132019,Big Heart-shaped Cookies for Valentines Day with Icing,"
* 18 oz roll sugar cookie dough
* 2 cans (16 oz each) [[vanilla]] frosting
* Pink paste icing food color
","== Directions ==
# Heat Oven to 350å¡F.
# Have ready a 3-inch heart shaped cookie cutter and 3 baking sheets. Coat 2 with non-stick spray. 
# Roll dough out between sheets of wax paper to å_ inch thick. 
# Slide onto unsprayed sheet. Freeze 10 minutes or until very firm. 
# Peel off top paper. 
# Cut out cookies, peel from paper. Place on sprayed sheets. 
# Put 1 in freezer. 
# Bake other sheet 12 minutes or until cookie edges are brown. Cool. 
# Bake sheet from freezer. 
# Press dough scraps together and repeat. 
# Put each can frosting in a microwave bowl. Tint 1 pink. 
# Microwave until liquid. 
# Frost cookies. Drop dots of contrasting colors on frosting with a toothpick. While wet, draw pick through dots to make hearts.
",13,1202
132135,Brown-Butter Frosting,"
* å_ cup [[butter]]
* 2 cups [[powdered sugar]]
* hot [[water]], approx 2 tbsp
* 1 tsp [[vanilla]]
","== Directions ==
# Melt and stir [[butter]] in a heavy pan over medium heat until golden brown.
# Blend in [[granulated sugar|sugar]] gradually.
# Add [[vanilla]] and hot [[water]] to make spreading consistency.
# Spread over warm rolls.
# Enjoy.
",5,1203
132167,All-season Quick Bread or Muffins,"
* 1 cup [[whole wheat flour]]
* 2 cups [[flour|all-purpose flour]]
* 1 tsp [[salt]]
* å_ tsp [[baking soda]]
* 1 tsp [[baking powder]]
* 2 tsp [[cinnamon]]
* 1 cup [[walnuts]], chopped
* 3 lg [[egg]]s
* 1 cup [[granulated sugar|sugar]], white or brown
* 1 cup [[oil]]
* 1 tsp [[vanilla]]
* 2 cups prepared fruits such as [[banana]], [[zucchini]], [[carrot]], [[tomato]], [[orange]] or [[apple]]
","== Directions ==
# Choose from the following: 
#* [[Banana]]: peel and pure, 4 to 5 medium [[bananas]] for 2 cup total.
#* [[Carrot]]: grate 1 or more medium [[carrot]]s for 2 cups total.
#* [[Zucchini]]: shred 3 medium zucchinis for 2 cups total.
#* [[Orange]]: grate one tablespoon [[orange]] rind. Peel seed and chop 4 medium [[oranges]] for 2 cups total.
#* [[Apple]]s: peel, core and shred four medium [[apple]]s. To two cups shredded [[apple]], add one teaspoon [[lemon juice]].
#* [[Tomato]]: peel three to four medium [[tomato]]es. Cut in halves and squeeze out seeds. Chop and measures two cups pulp.
# For '''quick loaves''', have ready two greased loaf pans, 8 * å_ x 4å_ x 2 inches. For '''muffins''', have ready 2 x 12-cup muffin pans.
# In a medium bowl, combine flours, soda, [[baking powder]], [[cinnamon]] and [[walnuts]]. If preparing muffin mix for storage, omit nuts and divide dry ingredients into three batches.
# In a large bowl,whisk [[egg]]s until foamy, add [[granulated sugar|sugar]], [[oil]] and [[vanilla]] and whisk until blended.
# Add choice of fruit or vegetables.
# Add dry ingredients and stir with fork just until blended. Do not beat.
# Divide dough between loaf pans or muffins pans.
# Bake loaves in preheated 350&amp;nbsp;å¡F oven for 50 to 60 minutes or until tops are golden brown and a toothpick inserted in centre of loaves comes out clean.
# Cool in pans for 10 minutes,before turning loaves out on wire racks.
# When completely cool, wrap loaves in aluminum foil and refrigerate for 24 hours before slicing. To freeze for up to one month, put foil-wrapped loaf in heavy plastic bag and seal. 
# Bake muffins in pre-heated 375&amp;nbsp;å¡F oven, 12 minutes for large ones, 10 minutes for small.
# Serve hot. 
== Notes ==
For one-third muffin batch: use one cup plus one tablespoon dry mix, one [[egg]], å_ cup [[granulated sugar|sugar]], ‰ÉÒ cup [[oil]], å_ tsp [[vanilla]], ‰ÉÓ cup prepared fruit or vegetable and ‰ÉÒ cup nuts. Enjoy.
",18,1204
132219,Homemade CrÌ¬me FraÌ¨che,"
* 1 pint [[heavy cream]]
* 2 tbsp [[buttermilk]]
","== Directions ==
# Put cream in glass container or jar and add [[buttermilk]].
# Stir lightly and cover.
# Allow jar to stand at room temperature until thickened to the consistency of [[sour cream]].
# This can take anywhere from 12 to 24 hours, depending on the temperature of the room.
# The warmer the room, the faster it will turn to crÌ¬me fraÌ¨che.
# CrÌ¬me fraÌ¨che will continue to thicken as it chills.
# It will keep for about 10 days in the refrigerator.
",7,1205
132223,Roasted Chicken Dinner,"
* 4 [[chicken]] leg quarters
* 4 small yellow [[potato]]es (about 1å_ pounds), cut into halves
* 1 tablespoon [[butter]], melted
* 2 teaspoons [[rosemary]] leaves, finely crushed
* å_ teaspoon [[thyme]] leaves or å_ teaspoon ground [[thyme]]
* å_ teaspoon [[garlic]] [[pepper]] seasoning
* å_ teaspoon [[oregano]] leaves or å_ teaspoon ground [[oregano]]
","== Directions ==
# Heat oven to 425å¡F.
# Line broiler pan with foil.
# Spray broiler pan rack with nonstick [[cooking spray]].
# Wash hands.
# Place [[chicken]] and potatoes on rack.
# In small bowl, mix [[butter]], [[rosemary]], [[thyme]], garlic, pepper and [[oregano]].
# Rub or spoon mixture evenly on [[chicken]] and potatoes.
# Wash hands.
# Roast [[chicken]] and [[potato]]es at 425å¡F for 35 to 40 minutes or until potatoes are tender and internal juices of [[chicken]] run clear.
# Serve with [[spinach]] salad and hot crusty rolls, if desired.
# Refrigerate leftovers immediately.
",11,1206
132239,Valentine Bread,"
* 10 oz frozen sweetened [[strawberries]]
* 2 [[egg]]s
* å_ cup [[oil]]
* 1å_ cups [[flour]]
* 1 cup [[granulated sugar|sugar]]
* 1 tsp [[cinnamon]]
* å_ tsp [[baking soda]]
* å_ cup chopped [[walnuts]]
","== Directions ==
# Preheat oven to 325&amp;nbsp;å¡F. 
# Thaw [[strawberries]] but don't drain. 
# PurÌ©e [[berries]] with [[egg]]s and [[oil]]. 
# Sift dry ingredients into bowl. 
# Stir in [[strawberry]] mixture and nuts. Blend well. 
# Pour into lightly greased 9x5 inch loaf pan. 
# Bake for 70 minutes or until tester comes out clear. 
# Let cool in pan.
",8,1207
132281,Instructions for making Roux,"
* å_ cup [[flour]]
* å_ cup [[butter]] (or [[oil]], but the [[oil]] will change the flavor)
","== Directions ==
# Melt [[butter]] in a heavy bottomed skillet over medium to medium high heat.
# Slowly sprinkle in the [[flour]] a little at a time, stirring constantly.
# Continue to stir constantly.Do not walk away! If you burn it even the tiniest bit, it is unusable.
# You will notice the [[flour]] beginning to brown. The darker the [[flour]], the darker the gravy.
# For [[gumbo]], when the roux reaches a deep [[dark chocolate]] brown color it is done.
# At that point you would add your seasonings, such as [[onion]],[[garlic]], [[bell pepper]] and [[celery]].
# You can make this ahead of time and keep tightly covered in the fridge or freezer.
",7,1208
132291,Guacamole Frito Burgers,"
* 3/4 c Ripe [[avocado]], Mashed
* 3/4 c [[tomato]], Chopped
* 1 t [[Onion]], Minced
* 1 t [[salt]]
* 1/2 t [[chili powder]], to 3/4 t
* 1 Dash red pepper
* 1 sm clove [[garlic]], Crushed
* 2 t [[lemon juice]]
* 1 lb Ground [[Beef]]
* 4 Hamburgers Buns Lightly Toasted
* [[corn]] Chips
","== Directions ==
# Combine [[avocado]], [[tomato]], [[Onion]], [[salt]], [[chili powder]], red pepper,[[garlic]] And [[lemon juice]] to Make Guacamole. Mix Well. Set Aside. 
# Shape Beef Into 4 Patties. Grill About 4 Inches From Medium Hot Coals About 5 Minutes On Each Side For Medium Rare or to Desired Degree of Doneness. 
# Place Each Patty on Bun Half. 
# Top Patty With Some Guacamole Mixture And Other Half of Bun. 
# Serve With [[corn]] Chips And Remaining Guacamole On The Side
== contributed by : ==
* [http://Groups.Yahoo.Com/Group/E:_[catsrecipes/ e: [catsrecipes Y-Group]
",5,1209
132378,Basilico,"
* 3 tbsp extra virgin [[olive oil]] (3 times around the pan)
* 3 cloves [[garlic]], minced
* 2 cans (2 x 8 oz each) crushed [[tomato]]es, or diced in juice, if you like chunky tomato sauce
* 20 leaves fresh [[basil]], roughly cut or torn
","== Directions ==
# Heat [[olive oil]] and [[garlic]] in a deep pan over medium heat.
# When the [[garlic]] squeaks, add [[tomato]]es and heat through.
# Stir in [[basil]] leaves and reduce heat to low.
# Simmer until [[pasta]] of choice is cooked until al dente.
# This is enough sauce for up to 1å_ pounds [[pasta]].
# To sweeten any [[tomato]] sauce, add å_ a minced [[onion]] with the [[garlic]] and let it soften and sweeten over medium low heat for 10 minutes before adding to [[tomato]] products.
",6,1210
132400,Very Easy Chunky Crockpot Applesauce,"
* 10 diced and peeled [[apple]]s
* å_ cup [[water]]
* å_ cup [[granulated sugar|sugar]]
* [[cinnamon]] to taste
","== Directions ==
# Combine [[apple]]s and [[water]] in crockpot.
# Cover and cook on low for 4 ‰ÛÒ 6 hours or until [[apple]]s are very tender.
# Add [[granulated sugar|sugar]]; cook on low another 30 minutes.
# Sprinkle with [[cinnamon]]. 
",4,1211
